909338,625245
909521,625164
909884,619966
910042,618375
910052,618399
910188,618332
910358,618704
910393,618662
911074,620063
911589,631410
912009,630428
912194,630841
913035,633273
913249,627727
913784,626506
913846,626622
914498,629779
914598,628637
914619,628706
914657,628773
914908,629183
915170,670276
915203,670490
915355,671187
915377,670838
915499,669598
915551,669691
915700,669398
915845,669864
915949,672651
916201,673167
916294,673002
916358,673140
916540,671291
916669,672125
916872,666555
918528,668163
918690,679373
918932,679788
919231,678297
919608,681606
919967,681757
920024,681903
920144,680587
920244,680307
920458,680906
920964,673812
921344,674017
921456,677013
921541,676811
922046,675791
922224,676265
922243,676169
922244,676170
922251,676188
922493,655127
922784,654219
923738,656035
923873,655957
924294,651119
924978,650664
925009,650843
925065,653300
925562,652326
925781,652767
926137,662517
926245,663212
926859,662068
926987,664761
927029,664403
927417,663865
928029,659410
928562,658539
928712,660862
928821,660621
928868,660600
929069,661137
929332,659765
929422,660330
929494,660493
929558,660176
